File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform
ENCFF001ZHG	bigWig	signal	ENCSR857MYS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K9me3-mouse	ENCAB000ANY	DNA		see document	see document		2014-02-10	ENCODE		see document		13.5-14.5 day	2	1						4807157238	Ross Hardison, PennState	c5d6aac1794abf1200c42534d7087657	https://www.encodeproject.org/files/ENCFF001ZHG/@@download/ENCFF001ZHG.bigWig	mm9	
ENCFF001ZHI	bam	alignments	ENCSR857MYS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K9me3-mouse	ENCAB000ANY	DNA		see document	see document		2014-02-10	ENCODE		see document		13.5-14.5 day	1	1						2422169559	Ross Hardison, PennState	1e3877d5d228ede6049e78baf2064c52	https://www.encodeproject.org/files/ENCFF001ZHI/@@download/ENCFF001ZHI.bam	mm9	
ENCFF001ZHJ	bam	alignments	ENCSR857MYS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K9me3-mouse	ENCAB000ANY	DNA		see document	see document		2014-02-10	ENCODE		see document		13.5-14.5 day	2	1						2699566495	Ross Hardison, PennState	0aec2a08cc33465d486e3a84183b7b52	https://www.encodeproject.org/files/ENCFF001ZHJ/@@download/ENCFF001ZHJ.bam	mm9	
ENCFF001ZHK	bigBed broadPeak	peaks	ENCSR857MYS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K9me3-mouse	ENCAB000ANY	DNA		see document	see document		2014-02-10	ENCODE		see document		13.5-14.5 day	1	1						2275153	Ross Hardison, PennState	d5b7c4bb218fa8e90473f8e612811133	https://www.encodeproject.org/files/ENCFF001ZHK/@@download/ENCFF001ZHK.bigBed	mm9	
ENCFF001ZHL	bigBed broadPeak	peaks	ENCSR857MYS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K9me3-mouse	ENCAB000ANY	DNA		see document	see document		2014-02-10	ENCODE		see document		13.5-14.5 day	2	1						2744186	Ross Hardison, PennState	9181ab375a45481947f559aeca6cba76	https://www.encodeproject.org/files/ENCFF001ZHL/@@download/ENCFF001ZHL.bigBed	mm9	
ENCFF001ZHH	bigWig	signal	ENCSR857MYS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K9me3-mouse	ENCAB000ANY	DNA		see document	see document		2014-02-10	ENCODE												5809911377	Ross Hardison, PennState	b9c42098916c02d3813c31bf80f4c18b	https://www.encodeproject.org/files/ENCFF001ZHH/@@download/ENCFF001ZHH.bigWig	mm9	
ENCFF001ZHM	bigBed broadPeak	peaks	ENCSR857MYS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K9me3-mouse	ENCAB000ANY	DNA		see document	see document		2014-02-10	ENCODE												2841440	Ross Hardison, PennState	546a30f5eb046c4fb8c57182e9454cdf	https://www.encodeproject.org/files/ENCFF001ZHM/@@download/ENCFF001ZHM.bigBed	mm9	
ENCFF001ZHN	bam	alignments	ENCSR857MYS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K9me3-mouse	ENCAB000ANY	DNA		see document	see document		2014-02-10	ENCODE												4924130112	Ross Hardison, PennState	dba5677089ecc3d141084d08f453641e	https://www.encodeproject.org/files/ENCFF001ZHN/@@download/ENCFF001ZHN.bam	mm9	
ENCFF251JZH	bed broadPeak	peaks	ENCSR857MYS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K9me3-mouse	ENCAB000ANY	DNA		see document	see document		2014-02-10	ENCODE											ENCFF001ZHM	1674584	ENCODE Consortium	e6e3f202aaaf8f9d37bd624dbe9fac9b	https://www.encodeproject.org/files/ENCFF251JZH/@@download/ENCFF251JZH.bed.gz	mm9	
ENCFF176FFR	bed broadPeak	peaks	ENCSR857MYS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K9me3-mouse	ENCAB000ANY	DNA		see document	see document		2014-02-10	ENCODE		see document		13.5-14.5 day	2	1					ENCFF001ZHL	1607839	ENCODE Consortium	36c450d981fe29925842b782cec5abf2	https://www.encodeproject.org/files/ENCFF176FFR/@@download/ENCFF176FFR.bed.gz	mm9	
ENCFF529QXX	bed broadPeak	peaks	ENCSR857MYS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K9me3-mouse	ENCAB000ANY	DNA		see document	see document		2014-02-10	ENCODE		see document		13.5-14.5 day	1	1					ENCFF001ZHK	1315653	ENCODE Consortium	db3687e2f88fdf9016e63f2a4e4dc8f5	https://www.encodeproject.org/files/ENCFF529QXX/@@download/ENCFF529QXX.bed.gz	mm9	
ENCFF001ZGS	fastq	reads	ENCSR032JUI	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K4me1-mouse	ENCAB000AYB	DNA		see document	see document		2014-02-10	ENCODE		see document		13.5-14.5 day	1	1	45	single-ended				1893709063	Ross Hardison, PennState	8f04b5dcc4b59462a45e929e91269ce8	https://www.encodeproject.org/files/ENCFF001ZGS/@@download/ENCFF001ZGS.fastq.gz		HiSeq 2000
ENCFF001ZGT	bigWig	signal	ENCSR032JUI	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K4me1-mouse	ENCAB000AYB	DNA		see document	see document		2014-02-10	ENCODE		see document		13.5-14.5 day	1	1						4134553035	Ross Hardison, PennState	323163ae5146e31481bca3d26ce7e71b	https://www.encodeproject.org/files/ENCFF001ZGT/@@download/ENCFF001ZGT.bigWig	mm9	
ENCFF001ZGU	fastq	reads	ENCSR032JUI	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K4me1-mouse	ENCAB000AYB	DNA		see document	see document		2014-02-10	ENCODE		see document		13.5-14.5 day	2	1	45	single-ended				2059208337	Ross Hardison, PennState	fcf3647f79e661bcbec14f6a63a487e3	https://www.encodeproject.org/files/ENCFF001ZGU/@@download/ENCFF001ZGU.fastq.gz		HiSeq 2000
ENCFF001ZGV	bigWig	signal	ENCSR032JUI	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K4me1-mouse	ENCAB000AYB	DNA		see document	see document		2014-02-10	ENCODE		see document		13.5-14.5 day	2	1						4486510432	Ross Hardison, PennState	9f23753058fbc515c37ef495b50cbde2	https://www.encodeproject.org/files/ENCFF001ZGV/@@download/ENCFF001ZGV.bigWig	mm9	
ENCFF001ZGX	bam	alignments	ENCSR032JUI	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K4me1-mouse	ENCAB000AYB	DNA		see document	see document		2014-02-10	ENCODE		see document		13.5-14.5 day	1	1						2239112311	Ross Hardison, PennState	e3d3a6f518edf710a1175fd6c4725432	https://www.encodeproject.org/files/ENCFF001ZGX/@@download/ENCFF001ZGX.bam	mm9	
ENCFF001ZGY	bam	alignments	ENCSR032JUI	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K4me1-mouse	ENCAB000AYB	DNA		see document	see document		2014-02-10	ENCODE		see document		13.5-14.5 day	2	1						2405542624	Ross Hardison, PennState	82df502b3039ad7e55589a9e8195354e	https://www.encodeproject.org/files/ENCFF001ZGY/@@download/ENCFF001ZGY.bam	mm9	
ENCFF001ZGZ	bigBed broadPeak	peaks	ENCSR032JUI	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K4me1-mouse	ENCAB000AYB	DNA		see document	see document		2014-02-10	ENCODE		see document		13.5-14.5 day	1	1						5117798	Ross Hardison, PennState	bf3796627c6415dda5649e99567388d7	https://www.encodeproject.org/files/ENCFF001ZGZ/@@download/ENCFF001ZGZ.bigBed	mm9	
ENCFF001ZHA	bigBed broadPeak	peaks	ENCSR032JUI	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K4me1-mouse	ENCAB000AYB	DNA		see document	see document		2014-02-10	ENCODE		see document		13.5-14.5 day	2	1						5450028	Ross Hardison, PennState	7e1fb165750f815000bcfdbc4632f9b9	https://www.encodeproject.org/files/ENCFF001ZHA/@@download/ENCFF001ZHA.bigBed	mm9	
ENCFF001ZGW	bigWig	signal	ENCSR032JUI	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K4me1-mouse	ENCAB000AYB	DNA		see document	see document		2014-02-10	ENCODE												5329972417	Ross Hardison, PennState	b011be5b558a673d03e097e515c8c774	https://www.encodeproject.org/files/ENCFF001ZGW/@@download/ENCFF001ZGW.bigWig	mm9	
ENCFF001ZHB	bigBed broadPeak	peaks	ENCSR032JUI	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K4me1-mouse	ENCAB000AYB	DNA		see document	see document		2014-02-10	ENCODE												5779042	Ross Hardison, PennState	c95f226049fb3693f252ee3e421943f2	https://www.encodeproject.org/files/ENCFF001ZHB/@@download/ENCFF001ZHB.bigBed	mm9	
ENCFF001ZHC	bam	alignments	ENCSR032JUI	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K4me1-mouse	ENCAB000AYB	DNA		see document	see document		2014-02-10	ENCODE												4479028320	Ross Hardison, PennState	c406a3eada29158aaee2ebf9c676e76e	https://www.encodeproject.org/files/ENCFF001ZHC/@@download/ENCFF001ZHC.bam	mm9	
ENCFF816UWP	bed broadPeak	peaks	ENCSR032JUI	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K4me1-mouse	ENCAB000AYB	DNA		see document	see document		2014-02-10	ENCODE		see document		13.5-14.5 day	1	1					ENCFF001ZGZ	3374811	ENCODE Consortium	3b63a4de70ce388ead9a3891479b5f64	https://www.encodeproject.org/files/ENCFF816UWP/@@download/ENCFF816UWP.bed.gz	mm9	
ENCFF817CZF	bed broadPeak	peaks	ENCSR032JUI	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K4me1-mouse	ENCAB000AYB	DNA		see document	see document		2014-02-10	ENCODE											ENCFF001ZHB	3837554	ENCODE Consortium	5c7c93940307ebb36bf22426da332cbf	https://www.encodeproject.org/files/ENCFF817CZF/@@download/ENCFF817CZF.bed.gz	mm9	
ENCFF790UJA	bed broadPeak	peaks	ENCSR032JUI	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					H3K4me1-mouse	ENCAB000AYB	DNA		see document	see document		2014-02-10	ENCODE		see document		13.5-14.5 day	2	1					ENCFF001ZHA	3586121	ENCODE Consortium	5f0ce02691b64271f7e72c2b94000395	https://www.encodeproject.org/files/ENCFF790UJA/@@download/ENCFF790UJA.bed.gz	mm9	
ENCFF001ZGK	fastq	reads	ENCSR326ULS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					Control-mouse		DNA		see document	see document		2014-02-07	ENCODE		see document		13.5-14.5 day	1	1	45	single-ended				2374845582	Ross Hardison, PennState	15b1b14c1beb5427de9d5c526180be25	https://www.encodeproject.org/files/ENCFF001ZGK/@@download/ENCFF001ZGK.fastq.gz		HiSeq 2000
ENCFF001ZGL	bigWig	signal	ENCSR326ULS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					Control-mouse		DNA		see document	see document		2014-02-07	ENCODE		see document		13.5-14.5 day	1	1						5622905341	Ross Hardison, PennState	c97cd6a7cc809785760f8898fcfac0e7	https://www.encodeproject.org/files/ENCFF001ZGL/@@download/ENCFF001ZGL.bigWig	mm9	
ENCFF001ZGM	fastq	reads	ENCSR326ULS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					Control-mouse		DNA		see document	see document		2014-02-07	ENCODE		see document		13.5-14.5 day	2	1	45	single-ended				2248106356	Ross Hardison, PennState	8dc9d204f2bb9273e1992e173e2d1a81	https://www.encodeproject.org/files/ENCFF001ZGM/@@download/ENCFF001ZGM.fastq.gz		HiSeq 2000
ENCFF001ZGN	bigWig	signal	ENCSR326ULS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					Control-mouse		DNA		see document	see document		2014-02-07	ENCODE		see document		13.5-14.5 day	2	1						5597209627	Ross Hardison, PennState	f38d7b19302663f8cbcc68501c197c13	https://www.encodeproject.org/files/ENCFF001ZGN/@@download/ENCFF001ZGN.bigWig	mm9	
ENCFF001ZGO	bam	alignments	ENCSR326ULS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					Control-mouse		DNA		see document	see document		2014-02-07	ENCODE		see document		13.5-14.5 day	1	1						2988920001	Ross Hardison, PennState	c7604821f8d5a01cbedc6ca6b4632a6f	https://www.encodeproject.org/files/ENCFF001ZGO/@@download/ENCFF001ZGO.bam	mm9	
ENCFF001ZGP	bam	alignments	ENCSR326ULS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					Control-mouse		DNA		see document	see document		2014-02-07	ENCODE		see document		13.5-14.5 day	2	1						2843679698	Ross Hardison, PennState	95e2811596345359648c0a48c4cbb37b	https://www.encodeproject.org/files/ENCFF001ZGP/@@download/ENCFF001ZGP.bam	mm9	
ENCFF001ZGQ	bam	alignments	ENCSR326ULS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					Control-mouse		DNA		see document	see document		2014-02-07	ENCODE												5740230731	Ross Hardison, PennState	d72a1e533f2850001face5ad476a2aee	https://www.encodeproject.org/files/ENCFF001ZGQ/@@download/ENCFF001ZGQ.bam	mm9	
ENCFF001ZGR	bigWig	signal	ENCSR326ULS	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					Control-mouse		DNA		see document	see document		2014-02-07	ENCODE												6161232251	Ross Hardison, PennState	40911dfc01554387dbe41000684422fa	https://www.encodeproject.org/files/ENCFF001ZGR/@@download/ENCFF001ZGR.bigWig	mm9	
ENCFF001NTX	bigWig	signal	ENCSR125ZWM	ChIP-seq	EFO:0003971	MEL cell line	immortalized cell line								Control-mouse							2011-09-19	ENCODE												367668406	Sherman Weissman, Yale	21afe4070b371432f83b06c2f1d58c19	https://www.encodeproject.org/files/ENCFF001NTX/@@download/ENCFF001NTX.bigWig	mm9	
ENCFF001NTM	fastq	reads	ENCSR125ZWM	ChIP-seq	EFO:0003971	MEL cell line	immortalized cell line								Control-mouse							2011-09-19	ENCODE					1	1		single-ended				913289068	Sherman Weissman, Yale	44e036fc1848140df04974b94ca5d2c3	https://www.encodeproject.org/files/ENCFF001NTM/@@download/ENCFF001NTM.fastq.gz		
ENCFF001NTP	fastq	reads	ENCSR125ZWM	ChIP-seq	EFO:0003971	MEL cell line	immortalized cell line								Control-mouse							2011-09-19	ENCODE					2	1		single-ended				1228087096	Sherman Weissman, Yale	d0e286aad5f5a3840382b24c83cc6da3	https://www.encodeproject.org/files/ENCFF001NTP/@@download/ENCFF001NTP.fastq.gz		
ENCFF001NTR	bam	alignments	ENCSR125ZWM	ChIP-seq	EFO:0003971	MEL cell line	immortalized cell line								Control-mouse							2011-09-19	ENCODE												964712233	Sherman Weissman, Yale	5c4733267c2290e645aa99e4efc0b437	https://www.encodeproject.org/files/ENCFF001NTR/@@download/ENCFF001NTR.bam	mm9	
ENCFF001NND	bam	alignments	ENCSR000ERX	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					HCFC1-mouse	ENCAB000AHG	DNA		see document	see document		2012-08-16	ENCODE		see document			1	1						229850826	Michael Snyder, Stanford	a0cf6bfbe2c13de3f261d6d53886f678	https://www.encodeproject.org/files/ENCFF001NND/@@download/ENCFF001NND.bam	mm9	
ENCFF001NNE	bigBed narrowPeak	peaks	ENCSR000ERX	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					HCFC1-mouse	ENCAB000AHG	DNA		see document	see document		2012-08-16	ENCODE											ENCFF001YIV	506607	Michael Snyder, Stanford	262095175080bf2971334d73bc699153	https://www.encodeproject.org/files/ENCFF001NNE/@@download/ENCFF001NNE.bigBed	mm9	
ENCFF001NNG	fastq	reads	ENCSR000ERX	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					HCFC1-mouse	ENCAB000AHG	DNA		see document	see document		2012-08-16	ENCODE		see document			1	1		single-ended				474459622	Michael Snyder, Stanford	3a2ae71c45eea2001640ab6ede5ae898	https://www.encodeproject.org/files/ENCFF001NNG/@@download/ENCFF001NNG.fastq.gz		
ENCFF001NNI	fastq	reads	ENCSR000ERX	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					HCFC1-mouse	ENCAB000AHG	DNA		see document	see document		2012-08-16	ENCODE		see document			2	1		single-ended				1487005124	Michael Snyder, Stanford	434ffaaaf9c36d6c101d3ddb92b5a7ef	https://www.encodeproject.org/files/ENCFF001NNI/@@download/ENCFF001NNI.fastq.gz		
ENCFF001NNK	bigWig	signal	ENCSR000ERX	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					HCFC1-mouse	ENCAB000AHG	DNA		see document	see document		2012-08-16	ENCODE												149569899	Michael Snyder, Stanford	b249ce84ff6e01cb569e62ebe733d194	https://www.encodeproject.org/files/ENCFF001NNK/@@download/ENCFF001NNK.bigWig	mm9	
ENCFF001NNL	bam	alignments	ENCSR000ERX	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					HCFC1-mouse	ENCAB000AHG	DNA		see document	see document		2012-08-16	ENCODE		see document			2	1						655010276	Michael Snyder, Stanford	5ede08caf70664f3cd12bb444bce09d5	https://www.encodeproject.org/files/ENCFF001NNL/@@download/ENCFF001NNL.bam	mm9	
ENCFF001YIV	bed narrowPeak	peaks	ENCSR000ERX	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					HCFC1-mouse	ENCAB000AHG	DNA		see document	see document		2012-08-16	ENCODE												209688	Michael Snyder, Stanford	3fa097e8da268063a6d2b4480b07bbc4	https://www.encodeproject.org/files/ENCFF001YIV/@@download/ENCFF001YIV.bed.gz	mm9	
ENCFF001NOJ	bigBed narrowPeak	peaks	ENCSR000ERV	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					ZNF384-mouse	ENCAB000AMW	DNA		see document	see document		2012-08-16	ENCODE											ENCFF001YIY	1105679	Michael Snyder, Stanford	88e711da07224b5eac076d2953ac5743	https://www.encodeproject.org/files/ENCFF001NOJ/@@download/ENCFF001NOJ.bigBed	mm9	
ENCFF001NOK	fastq	reads	ENCSR000ERV	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					ZNF384-mouse	ENCAB000AMW	DNA		see document	see document		2012-08-16	ENCODE		see document			1	1		single-ended				756106339	Michael Snyder, Stanford	2c1160b93363252494e830a43d75a2c8	https://www.encodeproject.org/files/ENCFF001NOK/@@download/ENCFF001NOK.fastq.gz		
ENCFF001NOL	bam	alignments	ENCSR000ERV	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					ZNF384-mouse	ENCAB000AMW	DNA		see document	see document		2012-08-16	ENCODE		see document			1	1						362997849	Michael Snyder, Stanford	fe951813248a3d224f86dafbc18adf26	https://www.encodeproject.org/files/ENCFF001NOL/@@download/ENCFF001NOL.bam	mm9	
ENCFF001NON	fastq	reads	ENCSR000ERV	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					ZNF384-mouse	ENCAB000AMW	DNA		see document	see document		2012-08-16	ENCODE		see document			2	1		single-ended				1423653479	Michael Snyder, Stanford	9723a6dd2f002b60b5f96be9341ca2b8	https://www.encodeproject.org/files/ENCFF001NON/@@download/ENCFF001NON.fastq.gz		
ENCFF001NOO	bam	alignments	ENCSR000ERV	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					ZNF384-mouse	ENCAB000AMW	DNA		see document	see document		2012-08-16	ENCODE		see document			2	1						415145074	Michael Snyder, Stanford	0eb0ea3224e8e4a5a02424a80ed64a96	https://www.encodeproject.org/files/ENCFF001NOO/@@download/ENCFF001NOO.bam	mm9	
ENCFF001NOQ	bigWig	signal	ENCSR000ERV	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					ZNF384-mouse	ENCAB000AMW	DNA		see document	see document		2012-08-16	ENCODE												133726605	Michael Snyder, Stanford	56eece557e0b75fbc8b6e7839c3597e7	https://www.encodeproject.org/files/ENCFF001NOQ/@@download/ENCFF001NOQ.bigWig	mm9	
ENCFF001YIY	bed narrowPeak	peaks	ENCSR000ERV	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					ZNF384-mouse	ENCAB000AMW	DNA		see document	see document		2012-08-16	ENCODE												459375	Michael Snyder, Stanford	2bd4b919b30e0feb593af9eb2698834f	https://www.encodeproject.org/files/ENCFF001YIY/@@download/ENCFF001YIY.bed.gz	mm9	
ENCFF001NOC	fastq	reads	ENCSR000ERW	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					ZC3H11A-mouse	ENCAB000AMN	DNA		see document	see document		2012-08-16	ENCODE		see document			1	1		single-ended				793182833	Michael Snyder, Stanford	95a7ee14869770f5f57c6549e3ccb241	https://www.encodeproject.org/files/ENCFF001NOC/@@download/ENCFF001NOC.fastq.gz		
ENCFF001NOB	bigBed narrowPeak	peaks	ENCSR000ERW	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					ZC3H11A-mouse	ENCAB000AMN	DNA		see document	see document		2012-08-16	ENCODE											ENCFF001YIX	550569	Michael Snyder, Stanford	b651ab4728e321714511faee5b779d3e	https://www.encodeproject.org/files/ENCFF001NOB/@@download/ENCFF001NOB.bigBed	mm9	
ENCFF001NOE	bam	alignments	ENCSR000ERW	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					ZC3H11A-mouse	ENCAB000AMN	DNA		see document	see document		2012-08-16	ENCODE		see document			1	1						379622293	Michael Snyder, Stanford	034c146fb67c9d2f657a0b460a899d4c	https://www.encodeproject.org/files/ENCFF001NOE/@@download/ENCFF001NOE.bam	mm9	
ENCFF001NOF	fastq	reads	ENCSR000ERW	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					ZC3H11A-mouse	ENCAB000AMN	DNA		see document	see document		2012-08-16	ENCODE		see document			2	1		single-ended				1587495011	Michael Snyder, Stanford	22ba6b9467c39be6117b42805a2891ca	https://www.encodeproject.org/files/ENCFF001NOF/@@download/ENCFF001NOF.fastq.gz		
ENCFF001NOH	bigWig	signal	ENCSR000ERW	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					ZC3H11A-mouse	ENCAB000AMN	DNA		see document	see document		2012-08-16	ENCODE												233992794	Michael Snyder, Stanford	60ac80c51e62105e3d9fbc20d2bf01be	https://www.encodeproject.org/files/ENCFF001NOH/@@download/ENCFF001NOH.bigWig	mm9	
ENCFF001NOI	bam	alignments	ENCSR000ERW	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					ZC3H11A-mouse	ENCAB000AMN	DNA		see document	see document		2012-08-16	ENCODE		see document			2	1						681057801	Michael Snyder, Stanford	b597c930a7e71b5964a3ecb59a0881ce	https://www.encodeproject.org/files/ENCFF001NOI/@@download/ENCFF001NOI.bam	mm9	
ENCFF001YIX	bed narrowPeak	peaks	ENCSR000ERW	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					ZC3H11A-mouse	ENCAB000AMN	DNA		see document	see document		2012-08-16	ENCODE												233365	Michael Snyder, Stanford	b86e14f95ca15613a23c042b3128b5c0	https://www.encodeproject.org/files/ENCFF001YIX/@@download/ENCFF001YIX.bed.gz	mm9	
ENCFF001OPI	fastq	reads	ENCSR000CNV	DNase-seq	UBERON:0000966	retina	tissue	postnatal	male	Mus musculus							DNA		see document	see document		2012-09-07	ENCODE		see document		1 day	1	1	36	single-ended				621129157	John Stamatoyannopoulos, UW	1a0a16ed3430ddef387342aeee08d2d3	https://www.encodeproject.org/files/ENCFF001OPI/@@download/ENCFF001OPI.fastq.gz		HiSeq 2000
ENCFF001OPJ	fastq	reads	ENCSR000CNV	DNase-seq	UBERON:0000966	retina	tissue	postnatal	male	Mus musculus							DNA		see document	see document		2012-09-07	ENCODE		see document		1 day	1	2	36	single-ended				637241512	John Stamatoyannopoulos, UW	32d8ad766393c89f460f22e3ce2618e2	https://www.encodeproject.org/files/ENCFF001OPJ/@@download/ENCFF001OPJ.fastq.gz		HiSeq 2000
ENCFF001OPF	bigBed broadPeak	hotspots	ENCSR000CNV	DNase-seq	UBERON:0000966	retina	tissue	postnatal	male	Mus musculus							DNA		see document	see document		2012-09-07	ENCODE		see document		1 day	1	1					ENCFF001YLM	6796234	John Stamatoyannopoulos, UW	2808c73e45bfcc10b07e674d6f7036bf	https://www.encodeproject.org/files/ENCFF001OPF/@@download/ENCFF001OPF.bigBed	mm9	
